province,year,month,mean_lights
Masbate,2019,6,0.322635213
Sorsogon,2019,6,0.360513174
Aklan,2019,6,0.326115929
Antique,2019,6,0.407128303
Capiz,2019,6,0.432511768
Negros Occidental,2019,6,0.579590275
Bohol,2019,6,0.432209917
Cebu,2019,6,1.323508321
Negros Oriental,2019,6,0.320079635
Siquijor,2019,6,0.353158135
Eastern Samar,2019,6,0.263801402
Northern Samar,2019,6,0.290424506
Southern Leyte,2019,6,0.276596121
Samar,2019,6,0.26742128
Agusan Del Norte,2019,6,0.418186484
Agusan Del Sur,2019,6,0.212788491
Surigao Del Sur,2019,6,0.249377823
Lanao Del Sur,2019,6,0.242356898
Sulu,2019,6,0.283202086
Tawi-tawi,2019,6,0.289862905
Basilan,2019,6,0.253648714
Zamboanga Del Norte,2019,6,0.200522757
Bukidnon,2019,6,0.296018558
Camiguin,2019,6,0.290337969
Misamis Occidental,2019,6,0.28136186
Misamis Oriental,2019,6,0.781802515
Lanao Del Norte,2019,6,0.355222827
Davao Del Sur,2019,6,0.71716307
Davao Oriental,2019,6,0.211251606
North Cotabato,2019,6,0.260208558
Sultan Kudarat,2019,6,0.243834746
Bataan,2019,6,1.167073992
Bulacan,2019,6,1.357100128
Nueva Ecija,2019,6,0.462241989
Pampanga,2019,6,1.931298989
Tarlac,2019,6,0.714297791
Zambales,2019,6,0.400694904
Aurora,2019,6,0.223348351
Batangas,2019,6,1.330869584
Cavite,2019,6,3.928231496
Laguna,2019,6,2.279086155
Quezon,2019,6,0.379648612
Rizal,2019,6,1.770175679
Marinduque,2019,6,0.295008597
Mindoro Occidental,2019,6,0.256679065
Mindoro Oriental,2019,6,0.315423823
Palawan,2019,6,0.252192862
Romblon,2019,6,0.229251954
Guimaras,2019,7,0.416077766
Iloilo,2019,7,0.536333756
Biliran,2019,7,0.280516224
Leyte,2019,7,0.366723687
Saranggani,2019,7,0.246263685
South Cotabato,2019,7,0.602031867
Compostela,2019,7,0.189567139
Davao del Norte,2019,7,0.376403387
Zamboanga Sibugay,2019,7,0.07808325
Zamboanga Del Sur,2019,7,0.243988102
Dinagat,2019,7,0.30609329
Surigao Del Norte,2019,7,0.333580993
Maguindanao,2019,7,0.183470706
Shariff Kabunsuan,2019,7,0.170911357
Abra,2019,7,0.124555962
Apayao,2019,7,0.096775277
Benguet,2019,7,0.447526962
Ifugao,2019,7,0.155691963
Kalinga,2019,7,0.146282586
Mountain Province,2019,7,0.129259076
Metropolitan Manila,2019,7,19.9122043
Ilocos Norte,2019,7,0.225956908
Ilocos Sur,2019,7,0.293501879
La Union,2019,7,0.45289087
Pangasinan,2019,7,0.529270132
Batanes,2019,7,0.138955065
Cagayan,2019,7,0.190523595
Isabela,2019,7,0.250939527
Nueva Vizcaya,2019,7,0.190074156
Quirino,2019,7,0.172510613
Albay,2019,7,0.427166579
Camarines Norte,2019,7,0.235951756
Camarines Sur,2019,7,0.302607869
Catanduanes,2019,7,0.172991489
Masbate,2019,7,0.242011616
Sorsogon,2019,7,0.2844739
Aklan,2019,7,0.348192833
Antique,2019,7,0.359546911
Capiz,2019,7,0.299344724
Negros Occidental,2019,7,0.476783717
Bohol,2019,7,0.291599477
Cebu,2019,7,1.005292966
Negros Oriental,2019,7,0.115109499
Siquijor,2019,7,0.00355736
Eastern Samar,2019,7,0.164075576
Northern Samar,2019,7,0.213395688
Southern Leyte,2019,7,0.233340202
Samar,2019,7,0.17800228
Agusan Del Norte,2019,7,0.379086768
Agusan Del Sur,2019,7,0.18816368
Surigao Del Sur,2019,7,0.226337304
Lanao Del Sur,2019,7,0.212748897
Sulu,2019,7,0.176785998
Tawi-tawi,2019,7,0.172821048
Basilan,2019,7,0.158448488
Zamboanga Del Norte,2019,7,0.086227939
Bukidnon,2019,7,0.266422157
Camiguin,2019,7,0.254528582
Misamis Occidental,2019,7,0.11570568
Misamis Oriental,2019,7,0.701535861
Lanao Del Norte,2019,7,0.330876807
Davao Del Sur,2019,7,0.512152126
Davao Oriental,2019,7,0.104587651
North Cotabato,2019,7,0.199867274
Sultan Kudarat,2019,7,0.169400751
Bataan,2019,7,1.166075694
Bulacan,2019,7,1.133604938
Nueva Ecija,2019,7,0.396460196
Pampanga,2019,7,1.983209547
Tarlac,2019,7,0.641365135
Zambales,2019,7,0.302804664
Aurora,2019,7,0.157049143
Batangas,2019,7,1.158127948
Cavite,2019,7,3.772160856
Laguna,2019,7,1.985239692
Quezon,2019,7,0.252700138
Rizal,2019,7,1.510342085
Marinduque,2019,7,0.17251454
Mindoro Occidental,2019,7,0.138235503
Mindoro Oriental,2019,7,0.195360938
Palawan,2019,7,0.14636826
Romblon,2019,7,0.173632456
Guimaras,2019,8,0.003578526
Iloilo,2019,8,0.061424498
Biliran,2019,8,0.375059947
Leyte,2019,8,0.389887072
Saranggani,2019,8,0.208434078
South Cotabato,2019,8,0.573833471
Compostela,2019,8,0.227391643
Davao del Norte,2019,8,0.368512785
Zamboanga Sibugay,2019,8,0.19573135
Zamboanga Del Sur,2019,8,0.293697484
Dinagat,2019,8,0.375360698
Surigao Del Norte,2019,8,0.271085334
Maguindanao,2019,8,0.273303037
Shariff Kabunsuan,2019,8,0.204122199
Abra,2019,8,0.152593294
Apayao,2019,8,0.147714833
Benguet,2019,8,0.255983622
Ifugao,2019,8,0.122458219
Kalinga,2019,8,0.136826998
Mountain Province,2019,8,0.139379231
Metropolitan Manila,2019,8,0
Ilocos Norte,2019,8,0.250440524
Ilocos Sur,2019,8,0.31352564
La Union,2019,8,0.366452333
Pangasinan,2019,8,0.262746569
Batanes,2019,8,0.180373872
Cagayan,2019,8,0.228650441
Isabela,2019,8,0.224564961
Nueva Vizcaya,2019,8,0.165018017
Quirino,2019,8,0.13802498
Albay,2019,8,0.540347066
Camarines Norte,2019,8,0.265475235
Camarines Sur,2019,8,0.373231501
Catanduanes,2019,8,0.203371413
Masbate,2019,8,0.335951318
Sorsogon,2019,8,0.368860481
Aklan,2019,8,1.30E-04
Antique,2019,8,1.12E-04
Capiz,2019,8,0.048687704
Negros Occidental,2019,8,0.199503945
Bohol,2019,8,0.22486106
Cebu,2019,8,1.117434211
Negros Oriental,2019,8,0.122405194
Siquijor,2019,8,0.301834414
Eastern Samar,2019,8,0.190927811
Northern Samar,2019,8,0.27117809
Southern Leyte,2019,8,0.160733179
Samar,2019,8,0.238596737
Agusan Del Norte,2019,8,0.391315237
Agusan Del Sur,2019,8,0.179904031
Surigao Del Sur,2019,8,0.208920433
Lanao Del Sur,2019,8,0.190756812
Sulu,2019,8,0.223204342
Tawi-tawi,2019,8,0.134441584
Basilan,2019,8,0.238854616
Zamboanga Del Norte,2019,8,0.191328053
Bukidnon,2019,8,0.264371893
Camiguin,2019,8,0.204304613
Misamis Occidental,2019,8,0.03538718
Misamis Oriental,2019,8,0.686543581
Lanao Del Norte,2019,8,0.081663937
Davao Del Sur,2019,8,0.764545113
Davao Oriental,2019,8,0.150388085
North Cotabato,2019,8,0.248806739
Sultan Kudarat,2019,8,0.266309039
Bataan,2019,8,0
Bulacan,2019,8,0
Nueva Ecija,2019,8,0.030284614
Pampanga,2019,8,0.011956198
Tarlac,2019,8,0.005713761
Zambales,2019,8,0.005571001
Aurora,2019,8,0.095744737
Batangas,2019,8,0
Cavite,2019,8,0
Laguna,2019,8,0
Quezon,2019,8,0.112320629
Rizal,2019,8,2.89E-05
Marinduque,2019,8,0
Mindoro Occidental,2019,8,0.003579015
Mindoro Oriental,2019,8,0
Palawan,2019,8,0.040516627
Romblon,2019,8,0.052107048
Guimaras,2019,9,0.293030792
Iloilo,2019,9,0.487263952
Biliran,2019,9,0.291002067
Leyte,2019,9,0.384944138
Saranggani,2019,9,0.218634283
South Cotabato,2019,9,0.622588351
Compostela,2019,9,0.231878297
Davao del Norte,2019,9,0.397847726
Zamboanga Sibugay,2019,9,0.190818771
Zamboanga Del Sur,2019,9,0.307946547
Dinagat,2019,9,0.326750029
Surigao Del Norte,2019,9,0.302734541
Maguindanao,2019,9,0.206823092
Shariff Kabunsuan,2019,9,0.230194713
Abra,2019,9,0.190960623
Apayao,2019,9,0.19661173
Benguet,2019,9,0.405401773
Ifugao,2019,9,0.198671894
Kalinga,2019,9,0.222769253
Mountain Province,2019,9,0.194339878
Metropolitan Manila,2019,9,20.18261053
Ilocos Norte,2019,9,0.314283574
Ilocos Sur,2019,9,0.372009233
La Union,2019,9,0.483163145
Pangasinan,2019,9,0.511494908
Batanes,2019,9,0.202232985
Cagayan,2019,9,0.245569909
Isabela,2019,9,0.275475176
Nueva Vizcaya,2019,9,0.250856452
Quirino,2019,9,0.229555675
Albay,2019,9,0.441463908
Camarines Norte,2019,9,0.302128488
Camarines Sur,2019,9,0.364071291
Catanduanes,2019,9,0.223426046
Masbate,2019,9,0.245034247
Sorsogon,2019,9,0.293564835
Aklan,2019,9,0.325607639
Antique,2019,9,0.277880534
Capiz,2019,9,0.290573481
Negros Occidental,2019,9,0.455445505
Bohol,2019,9,0.323302127
Cebu,2019,9,1.266390004
Negros Oriental,2019,9,0.278816091
Siquijor,2019,9,0.320988847
Eastern Samar,2019,9,0.207886285
Northern Samar,2019,9,0.218609744
Southern Leyte,2019,9,0.234443216
Samar,2019,9,0.208394193
Agusan Del Norte,2019,9,0.353691959
Agusan Del Sur,2019,9,0.181841243
Surigao Del Sur,2019,9,0.211690358
Lanao Del Sur,2019,9,0.202697307
Sulu,2019,9,0.185486659
Tawi-tawi,2019,9,0.189685533
Basilan,2019,9,0.205737531
Zamboanga Del Norte,2019,9,0.189371024
Bukidnon,2019,9,0.235370842
Camiguin,2019,9,0.226463079
Misamis Occidental,2019,9,0.234311072
Misamis Oriental,2019,9,0.650070981
Lanao Del Norte,2019,9,0.328142726
Davao Del Sur,2019,9,0.689902843
Davao Oriental,2019,9,0.198195884
North Cotabato,2019,9,0.206891659
Sultan Kudarat,2019,9,0.207136504
Bataan,2019,9,1.180071303
Bulacan,2019,9,1.170863428
Nueva Ecija,2019,9,0.429103613
Pampanga,2019,9,1.92232366
Tarlac,2019,9,0.655506362
Zambales,2019,9,0.327076826
Aurora,2019,9,0.181148946
Batangas,2019,9,1.31623839
Cavite,2019,9,3.710268174
Laguna,2019,9,2.298883156
Quezon,2019,9,0.332716083
Rizal,2019,9,1.619260234
Marinduque,2019,9,0.221832398
Mindoro Occidental,2019,9,0.180048983
Mindoro Oriental,2019,9,0.26345126
Palawan,2019,9,0.180993959
Romblon,2019,9,0.203782753
Guimaras,2019,10,0.359766364
Iloilo,2019,10,0.504823621
Biliran,2019,10,0.31350906
Leyte,2019,10,0.438132345
Saranggani,2019,10,0.276451355
South Cotabato,2019,10,0.739115182
Compostela,2019,10,0.268697867
Davao del Norte,2019,10,0.455895679
Zamboanga Sibugay,2019,10,0.209829834
Zamboanga Del Sur,2019,10,0.346636662
Dinagat,2019,10,0.343410804
Surigao Del Norte,2019,10,0.339514656
Maguindanao,2019,10,0.287845879
Shariff Kabunsuan,2019,10,0.267577604
Abra,2019,10,0.215736758
Apayao,2019,10,0.240821584
Benguet,2019,10,0.517887554
Ifugao,2019,10,0.212933607
Kalinga,2019,10,0.217575809
Mountain Province,2019,10,0.183684396
Metropolitan Manila,2019,10,20.16926137
Ilocos Norte,2019,10,0.36318862
Ilocos Sur,2019,10,0.39755271
La Union,2019,10,0.547524323
Pangasinan,2019,10,0.575876051
Batanes,2019,10,0.296570945
Cagayan,2019,10,0.310008212
Isabela,2019,10,0.294465882
Nueva Vizcaya,2019,10,0.24344688
Quirino,2019,10,0.213436763
Albay,2019,10,0.482326158
Camarines Norte,2019,10,0.311895382
Camarines Sur,2019,10,0.386079732
Catanduanes,2019,10,0.234802909
Masbate,2019,10,0.263065624
Sorsogon,2019,10,0.33382929
Aklan,2019,10,0.309976345
Antique,2019,10,0.270048713
Capiz,2019,10,0.269530143
Negros Occidental,2019,10,0.509093674
Bohol,2019,10,0.38017783
Cebu,2019,10,1.235580556
Negros Oriental,2019,10,0.305752519
Siquijor,2019,10,0.397635968
Eastern Samar,2019,10,0.234100108
Northern Samar,2019,10,0.24705014
Southern Leyte,2019,10,0.274559874
Samar,2019,10,0.233132341
Agusan Del Norte,2019,10,0.375689722
Agusan Del Sur,2019,10,0.2075175
Surigao Del Sur,2019,10,0.227018442
Lanao Del Sur,2019,10,0.242268365
Sulu,2019,10,0.206955231
Tawi-tawi,2019,10,0.214345961
Basilan,2019,10,0.24770454
Zamboanga Del Norte,2019,10,0.206786188
Bukidnon,2019,10,0.282732675
Camiguin,2019,10,0.286452357
Misamis Occidental,2019,10,0.265984834
Misamis Oriental,2019,10,0.714707131
Lanao Del Norte,2019,10,0.355417851
Davao Del Sur,2019,10,0.769837469
Davao Oriental,2019,10,0.216430255
North Cotabato,2019,10,0.267179927
Sultan Kudarat,2019,10,0.269105835
Bataan,2019,10,1.447908006
Bulacan,2019,10,1.315669044
Nueva Ecija,2019,10,0.432615131
Pampanga,2019,10,2.078248516
Tarlac,2019,10,0.672778355
Zambales,2019,10,0.352469525
Aurora,2019,10,0.197911584
Batangas,2019,10,1.308526147
Cavite,2019,10,3.771950358
Laguna,2019,10,2.272573481
Quezon,2019,10,0.351440477
Rizal,2019,10,1.710310366
Marinduque,2019,10,0.259147607
Mindoro Occidental,2019,10,0.219495989
Mindoro Oriental,2019,10,0.296162644
Palawan,2019,10,0.193655861
Romblon,2019,10,0.186129872
Guimaras,2019,11,0.228127778
Iloilo,2019,11,0.42711396
Biliran,2019,11,0.231899003
Leyte,2019,11,0.340161734
Saranggani,2019,11,0.198011429
South Cotabato,2019,11,0.627828941
Compostela,2019,11,0.201407084
Davao del Norte,2019,11,0.382316576
Zamboanga Sibugay,2019,11,0.120452881
Zamboanga Del Sur,2019,11,0.254248498
Dinagat,2019,11,0.171378492
Surigao Del Norte,2019,11,0.235894414
Maguindanao,2019,11,0.184733352
Shariff Kabunsuan,2019,11,0.206372412
Abra,2019,11,0.093169364
Apayao,2019,11,0.120023633
Benguet,2019,11,0.463071775
Ifugao,2019,11,0.123986107
Kalinga,2019,11,0.119157919
Mountain Province,2019,11,0.106023754
Metropolitan Manila,2019,11,19.40350131
Ilocos Norte,2019,11,0.224829717
Ilocos Sur,2019,11,0.305646255
La Union,2019,11,0.487455257
Pangasinan,2019,11,0.54238428
Batanes,2019,11,0.136906231
Cagayan,2019,11,0.185624776
Isabela,2019,11,0.210849059
Nueva Vizcaya,2019,11,0.159089395
Quirino,2019,11,0.155995929
Albay,2019,11,0.38668085
Camarines Norte,2019,11,0.196060683
Camarines Sur,2019,11,0.290462166
Catanduanes,2019,11,0.172210858
Masbate,2019,11,0.20834086
Sorsogon,2019,11,0.25654352
Aklan,2019,11,0.278612548
Antique,2019,11,0.216090808
Capiz,2019,11,0.236591887
Negros Occidental,2019,11,0.422394578
Bohol,2019,11,0.276818058
Cebu,2019,11,1.268790002
Negros Oriental,2019,11,0.213203889
Siquijor,2019,11,0.261929234
Eastern Samar,2019,11,0.135434722
Northern Samar,2019,11,0.179957957
Southern Leyte,2019,11,0.184296369
Samar,2019,11,0.150114531
Agusan Del Norte,2019,11,0.288631729
Agusan Del Sur,2019,11,0.134618881
Surigao Del Sur,2019,11,0.15696007
Lanao Del Sur,2019,11,0.177811642
Sulu,2019,11,0.157364324
Tawi-tawi,2019,11,0.132623107
Basilan,2019,11,0.177109708
Zamboanga Del Norte,2019,11,0.12459287
Bukidnon,2019,11,0.207940239
Camiguin,2019,11,0.160327702
Misamis Occidental,2019,11,0.192105562
Misamis Oriental,2019,11,0.584748415
Lanao Del Norte,2019,11,0.295020149
Davao Del Sur,2019,11,0.664798181
Davao Oriental,2019,11,0.157271878
North Cotabato,2019,11,0.178159244
Sultan Kudarat,2019,11,0.175553258
Bataan,2019,11,1.178689588
Bulacan,2019,11,1.25087466
Nueva Ecija,2019,11,0.362179874
Pampanga,2019,11,2.356082807
Tarlac,2019,11,0.609596647
Zambales,2019,11,0.292432656
Aurora,2019,11,0.128357976
Batangas,2019,11,1.175828478
Cavite,2019,11,3.974469282
Laguna,2019,11,2.007933404
Quezon,2019,11,0.243312092
Rizal,2019,11,1.412748547
Marinduque,2019,11,0.16800421
Mindoro Occidental,2019,11,0.108365092
Mindoro Oriental,2019,11,0.19439782
Palawan,2019,11,0.097718095
Romblon,2019,11,0.152266528
Guimaras,2019,12,0.231846431
Iloilo,2019,12,0.452718973
Biliran,2019,12,0.142687001
Leyte,2019,12,0.25533201
Saranggani,2019,12,0.167025731
South Cotabato,2019,12,0.657035998
Compostela,2019,12,0.191391411
Davao del Norte,2019,12,0.389735278
Zamboanga Sibugay,2019,12,0.151306834
Zamboanga Del Sur,2019,12,0.290309348
Dinagat,2019,12,0.230582222
Surigao Del Norte,2019,12,0.193818197
Maguindanao,2019,12,0.163395093
Shariff Kabunsuan,2019,12,0.192348658
Abra,2019,12,0.052112589
Apayao,2019,12,0.048523772
Benguet,2019,12,0.451722739
Ifugao,2019,12,0.054616514
Kalinga,2019,12,0.064174114
Mountain Province,2019,12,0.040398712
Metropolitan Manila,2019,12,22.04206294
Ilocos Norte,2019,12,0.210481738
Ilocos Sur,2019,12,0.301044772
La Union,2019,12,0.5151759
Pangasinan,2019,12,0.54725071
Batanes,2019,12,0.056599817
Cagayan,2019,12,0.115361764
Isabela,2019,12,0.160815503
Nueva Vizcaya,2019,12,0.118991532
Quirino,2019,12,0.09451217
Albay,2019,12,0.220601246
Camarines Norte,2019,12,0.168908811
Camarines Sur,2019,12,0.22134866
Catanduanes,2019,12,0.090587084
Masbate,2019,12,0.11457244
Sorsogon,2019,12,0.145711082
Aklan,2019,12,0.160491791
Antique,2019,12,0.188582904
Capiz,2019,12,0.162271774
Negros Occidental,2019,12,0.389883456
Bohol,2019,12,0.29049909
Cebu,2019,12,1.148372159
Negros Oriental,2019,12,0.230933402
Siquijor,2019,12,0.340388144
Eastern Samar,2019,12,0.090607444
Northern Samar,2019,12,0.099447558
Southern Leyte,2019,12,0.177344818
Samar,2019,12,0.103166168
Agusan Del Norte,2019,12,0.274520945
Agusan Del Sur,2019,12,0.10554225
Surigao Del Sur,2019,12,0.129346109
Lanao Del Sur,2019,12,0.152530928
Sulu,2019,12,0.099731201
Tawi-tawi,2019,12,0.116436541
Basilan,2019,12,0.124082955
Zamboanga Del Norte,2019,12,0.138918121
Bukidnon,2019,12,0.207643851
Camiguin,2019,12,0.189819151
Misamis Occidental,2019,12,0.203769989
Misamis Oriental,2019,12,0.703590794
Lanao Del Norte,2019,12,0.314625195
Davao Del Sur,2019,12,0.716588122
Davao Oriental,2019,12,0.128068849
North Cotabato,2019,12,0.170026955
Sultan Kudarat,2019,12,0.156580064
Bataan,2019,12,1.828541357
Bulacan,2019,12,1.310640541
Nueva Ecija,2019,12,0.350613703
Pampanga,2019,12,2.276992405
Tarlac,2019,12,0.653375261
Zambales,2019,12,0.268551643
Aurora,2019,12,0.077761637
Batangas,2019,12,1.25342755
Cavite,2019,12,4.10692459
Laguna,2019,12,2.20245994
Quezon,2019,12,0.211997637
Rizal,2019,12,1.706045591
Marinduque,2019,12,0.143961879
Mindoro Occidental,2019,12,0.07398489
Mindoro Oriental,2019,12,0.142890102
Palawan,2019,12,0.086922576
Romblon,2019,12,0.102932781
Guimaras,2020,1,0.131299398
Iloilo,2020,1,0.359232188
Biliran,2020,1,0.09030369
Leyte,2020,1,0.192944902
Saranggani,2020,1,0.078858848
South Cotabato,2020,1,0.487112144
Compostela,2020,1,0.064346013
Davao del Norte,2020,1,0.24878056
Zamboanga Sibugay,2020,1,0.067643951
Zamboanga Del Sur,2020,1,0.184550241
Dinagat,2020,1,0.10581457
Surigao Del Norte,2020,1,0.077295006
Maguindanao,2020,1,0.083765347
Shariff Kabunsuan,2020,1,0.115961721
Abra,2020,1,0.020472765
Apayao,2020,1,0.016165374
Benguet,2020,1,0.404600897
Ifugao,2020,1,0.034425473
Kalinga,2020,1,0.040359945
Mountain Province,2020,1,0.004302531
Metropolitan Manila,2020,1,21.59603552
Ilocos Norte,2020,1,0.175294097
Ilocos Sur,2020,1,0.23073847
La Union,2020,1,0.419459603
Pangasinan,2020,1,0.481352525
Batanes,2020,1,0.033077907
Cagayan,2020,1,0.078212872
Isabela,2020,1,0.110150582
Nueva Vizcaya,2020,1,0.056883046
Quirino,2020,1,0.013267785
Albay,2020,1,0.216028023
Camarines Norte,2020,1,0.07460247
Camarines Sur,2020,1,0.145311204
Catanduanes,2020,1,0.013344487
Masbate,2020,1,0.060533014
Sorsogon,2020,1,0.11054041
Aklan,2020,1,0.13418823
Antique,2020,1,0.103956414
Capiz,2020,1,0.108976698
Negros Occidental,2020,1,0.315880991
Bohol,2020,1,0.163567493
Cebu,2020,1,1.048573391
Negros Oriental,2020,1,0.129287531
Siquijor,2020,1,0.152557666
Eastern Samar,2020,1,0.00732769
Northern Samar,2020,1,0.030377632
Southern Leyte,2020,1,0.059918314
Samar,2020,1,0.020436704
Agusan Del Norte,2020,1,0.183254356
Agusan Del Sur,2020,1,0.03321798
Surigao Del Sur,2020,1,0.040504341
Lanao Del Sur,2020,1,0.089277496
Sulu,2020,1,-0.012693138
Tawi-tawi,2020,1,0.007284907
Basilan,2020,1,0.004346652
Zamboanga Del Norte,2020,1,0.056470485
Bukidnon,2020,1,0.125366434
Camiguin,2020,1,0.04783986
Misamis Occidental,2020,1,0.082101141
Misamis Oriental,2020,1,0.529698282
Lanao Del Norte,2020,1,0.193370776
Davao Del Sur,2020,1,0.536275333
Davao Oriental,2020,1,0.026797412
North Cotabato,2020,1,0.087634334
Sultan Kudarat,2020,1,0.069218605
Bataan,2020,1,1.240098842
Bulacan,2020,1,1.331222744
Nueva Ecija,2020,1,0.300108045
Pampanga,2020,1,2.260477536
Tarlac,2020,1,0.607393906
Zambales,2020,1,0.261513845
Aurora,2020,1,0.021550798
Batangas,2020,1,1.158731686
Cavite,2020,1,3.887226768
Laguna,2020,1,2.073160049
Quezon,2020,1,0.121717554
Rizal,2020,1,1.658262815
Marinduque,2020,1,0.039761335
Mindoro Occidental,2020,1,0.003634995
Mindoro Oriental,2020,1,0.061452304
Palawan,2020,1,0.004873925
Romblon,2020,1,0.009541471
Guimaras,2020,2,0.396176382
Iloilo,2020,2,0.583862574
Biliran,2020,2,0.316486294
Leyte,2020,2,0.409280067
Saranggani,2020,2,0.343802634
South Cotabato,2020,2,0.791805367
Compostela,2020,2,0.366923243
Davao del Norte,2020,2,0.538306084
Zamboanga Sibugay,2020,2,0.313397418
Zamboanga Del Sur,2020,2,0.435899519
Dinagat,2020,2,0.337793022
Surigao Del Norte,2020,2,0.338890258
Maguindanao,2020,2,0.316355257
Shariff Kabunsuan,2020,2,0.35593328
Abra,2020,2,0.21157529
Apayao,2020,2,0.190082595
Benguet,2020,2,0.661041053
Ifugao,2020,2,0.210640426
Kalinga,2020,2,0.222857205
Mountain Province,2020,2,0.20824281
Metropolitan Manila,2020,2,22.84505025
Ilocos Norte,2020,2,0.404535608
Ilocos Sur,2020,2,0.448495443
La Union,2020,2,0.62769594
Pangasinan,2020,2,0.721950611
Batanes,2020,2,0.227978345
Cagayan,2020,2,0.264416656
Isabela,2020,2,0.307191132
Nueva Vizcaya,2020,2,0.253686037
Quirino,2020,2,0.212657055
Albay,2020,2,0.460579654
Camarines Norte,2020,2,0.281141799
Camarines Sur,2020,2,0.379237297
Catanduanes,2020,2,0.237786399
